source,relative_path,classification,available,size_bytes,modified,priority,potential_use
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/_simd.cp311-win_amd64.lib,no relevante,True,1976,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/_simd.cp311-win_amd64.pyd,no relevante,True,832512,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/_simd.pyi,no relevante,True,1013,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/_string_helpers.py,codigo,True,2945,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/_string_helpers.pyi,no relevante,True,370,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/_struct_ufunc_tests.cp311-win_amd64.lib,no relevante,True,2228,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/_struct_ufunc_tests.cp311-win_amd64.pyd,no relevante,True,14336,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/_type_aliases.py,codigo,True,3886,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/_type_aliases.pyi,no relevante,True,2306,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/_ufunc_config.py,codigo,True,16126,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/_ufunc_config.pyi,no relevante,True,1930,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/_umath_tests.cp311-win_amd64.lib,no relevante,True,2104,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/_umath_tests.cp311-win_amd64.pyd,no relevante,True,32768,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/_umath_tests.pyi,no relevante,True,2344,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/__init__.py,codigo,True,6865,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/__init__.pyi,no relevante,True,10639,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/include/numpy/arrayobject.h,no relevante,True,211,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/include/numpy/arrayscalars.h,no relevante,True,4522,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/include/numpy/dtype_api.h,no relevante,True,22002,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/include/numpy/halffloat.h,no relevante,True,2029,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/include/numpy/ndarrayobject.h,no relevante,True,12359,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/include/numpy/ndarraytypes.h,no relevante,True,69021,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/include/numpy/npy_2_compat.h,no relevante,True,8795,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/include/numpy/npy_2_complexcompat.h,no relevante,True,885,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/include/numpy/npy_3kcompat.h,no relevante,True,10047,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/include/numpy/npy_common.h,no relevante,True,33943,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/include/numpy/npy_cpu.h,no relevante,True,4478,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/include/numpy/npy_endian.h,no relevante,True,2957,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/include/numpy/npy_math.h,no relevante,True,19460,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/include/numpy/npy_no_deprecated_api.h,no relevante,True,698,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/include/numpy/npy_os.h,no relevante,True,1298,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/include/numpy/numpyconfig.h,no relevante,True,7651,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/include/numpy/ufuncobject.h,no relevante,True,12123,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/include/numpy/utils.h,no relevante,True,1222,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/include/numpy/_neighborhood_iterator_imp.h,no relevante,True,1947,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/include/numpy/_numpyconfig.h,no relevante,True,902,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/include/numpy/_public_dtype_api_table.h,no relevante,True,4660,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/include/numpy/__multiarray_api.c,no relevante,True,13074,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/include/numpy/__multiarray_api.h,no relevante,True,63371,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/include/numpy/__ufunc_api.c,no relevante,True,1854,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/include/numpy/__ufunc_api.h,no relevante,True,13754,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/include/numpy/random/bitgen.h,no relevante,True,508,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/include/numpy/random/distributions.h,no relevante,True,10070,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/include/numpy/random/libdivide.h,no relevante,True,82217,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/include/numpy/random/LICENSE.txt,documentacion,True,1039,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/lib/npymath.lib,no relevante,True,156690,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/lib/npy-pkg-config/mlib.ini,no relevante,True,156,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/lib/npy-pkg-config/npymath.ini,no relevante,True,381,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/lib/pkgconfig/numpy.pc,no relevante,True,198,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_abc.py,codigo,True,2275,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_api.py,codigo,True,24915,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_argparse.py,codigo,True,2914,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_arraymethod.py,codigo,True,3307,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_arrayobject.py,codigo,True,3431,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_arrayprint.py,codigo,True,51898,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_array_api_info.py,codigo,True,3176,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_array_coercion.py,codigo,True,36319,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_array_interface.py,codigo,True,8065,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_casting_floatingpoint_errors.py,codigo,True,5230,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_casting_unittests.py,codigo,True,41899,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_conversion_utils.py,codigo,True,6715,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_cpu_dispatcher.py,codigo,True,1619,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_cpu_features.py,codigo,True,17435,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_custom_dtypes.py,codigo,True,14889,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_cython.py,codigo,True,11020,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_datetime.py,codigo,True,127774,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_defchararray.py,codigo,True,31541,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_deprecations.py,codigo,True,18411,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_dlpack.py,codigo,True,6021,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_dtype.py,codigo,True,85332,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_einsum.py,codigo,True,59534,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_errstate.py,codigo,True,4759,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_extint128.py,codigo,True,5842,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_finfo.py,codigo,True,2574,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_function_base.py,codigo,True,18187,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_getlimits.py,codigo,True,5624,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_half.py,codigo,True,25853,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_hashtable.py,codigo,True,1184,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_indexerrors.py,codigo,True,4835,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_indexing.py,codigo,True,66315,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_item_selection.py,codigo,True,6798,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_limited_api.py,codigo,True,3565,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_longdouble.py,codigo,True,12824,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_memmap.py,codigo,True,8546,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_mem_overlap.py,codigo,True,30250,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_mem_policy.py,codigo,True,17301,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_multiarray.py,codigo,True,431559,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_multiprocessing.py,codigo,True,2089,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_multithreading.py,codigo,True,12498,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_nditer.py,codigo,True,141818,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_nep50_promotions.py,codigo,True,10355,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_numeric.py,codigo,True,164905,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_numerictypes.py,codigo,True,24824,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_overrides.py,codigo,True,28577,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_print.py,codigo,True,7117,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_protocols.py,codigo,True,1219,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_records.py,codigo,True,21156,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_regression.py,codigo,True,98849,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_scalarbuffer.py,codigo,True,5787,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_scalarinherit.py,codigo,True,2692,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_scalarmath.py,codigo,True,47385,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_scalarprint.py,codigo,True,20108,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_scalar_ctors.py,codigo,True,6896,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_scalar_methods.py,codigo,True,12839,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_shape_base.py,codigo,True,32771,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_simd.py,codigo,True,50239,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_simd_module.py,codigo,True,4055,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_stringdtype.py,codigo,True,60397,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_strings.py,codigo,True,61679,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_ufunc.py,codigo,True,143768,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_umath.py,codigo,True,201668,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_umath_accuracy.py,codigo,True,4471,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_umath_complex.py,codigo,True,24242,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test_unicode.py,codigo,True,13356,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/test__exceptions.py,codigo,True,3012,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/_locales.py,codigo,True,2248,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/_natype.py,codigo,True,4531,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/data/astype_copy.pkl,no relevante,True,716,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/data/generate_umath_validation_data.cpp,no relevante,True,6012,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/data/recarray_from_file.fits,no relevante,True,8640,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/data/umath-validation-set-arccos.csv,fuente procesada,True,62794,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/data/umath-validation-set-arccosh.csv,fuente procesada,True,62794,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/data/umath-validation-set-arcsin.csv,fuente procesada,True,62768,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/data/umath-validation-set-arcsinh.csv,fuente procesada,True,61718,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/data/umath-validation-set-arctan.csv,fuente procesada,True,61734,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/data/umath-validation-set-arctanh.csv,fuente procesada,True,62768,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/data/umath-validation-set-cbrt.csv,fuente procesada,True,62275,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/data/umath-validation-set-cos.csv,fuente procesada,True,60497,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/data/umath-validation-set-cosh.csv,fuente procesada,True,62298,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/data/umath-validation-set-exp.csv,fuente procesada,True,17903,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/data/umath-validation-set-exp2.csv,fuente procesada,True,60053,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/data/umath-validation-set-expm1.csv,fuente procesada,True,61728,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/data/umath-validation-set-log.csv,fuente procesada,True,11963,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/data/umath-validation-set-log10.csv,fuente procesada,True,70551,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/data/umath-validation-set-log1p.csv,fuente procesada,True,61732,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/data/umath-validation-set-log2.csv,fuente procesada,True,70546,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/data/umath-validation-set-README.txt,documentacion,True,982,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/data/umath-validation-set-sin.csv,fuente procesada,True,59981,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/data/umath-validation-set-sinh.csv,fuente procesada,True,61722,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/data/umath-validation-set-tan.csv,fuente procesada,True,61728,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/data/umath-validation-set-tanh.csv,fuente procesada,True,61728,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/examples/cython/checks.pyx,no relevante,True,11324,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/examples/cython/meson.build,no relevante,True,1311,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/examples/cython/setup.py,codigo,True,898,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/examples/limited_api/limited_api1.c,no relevante,True,326,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/examples/limited_api/limited_api2.pyx,no relevante,True,214,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/examples/limited_api/limited_api_latest.c,no relevante,True,471,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/examples/limited_api/meson.build,no relevante,True,1725,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_core/tests/examples/limited_api/setup.py,codigo,True,461,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_pyinstaller/hook-numpy.py,codigo,True,1398,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_pyinstaller/hook-numpy.pyi,no relevante,True,156,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_pyinstaller/__init__.py,codigo,True,0,2026-07-13T13:57:37,False,referencia/no prioritario
sddp_previous,tools/mcp_sddp/.venv_mcp/Lib/site-packages/numpy/_pyinstaller/__init__.pyi,no relevante,True,0,2026-07-13T13:57:37,False,referencia/no prioritario
