Date,Hour,code,DispoReal_MW,DispoCome_MW,DispoDeclarada_MW,CapEfecNeta_MW,declared_gt_capacity,real_gt_capacity,commercial_gt_capacity,abs_declared_real_diff_mw,abs_declared_commercial_diff_mw,abs_real_commercial_diff_mw,has_any_availability,resource_without_capacity
2026-06-03,Hour04,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour05,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour06,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour07,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour08,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour09,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour10,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour11,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour12,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour13,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour14,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour15,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour16,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour17,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour18,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour19,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour20,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour21,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour22,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour23,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour24,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour01,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour02,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour03,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour04,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour05,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour06,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour07,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour08,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour09,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour10,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour11,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour12,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour13,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour14,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour15,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour16,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour17,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour18,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour19,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour20,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour21,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour22,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour23,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour24,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour01,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour02,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour03,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour04,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour05,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour06,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour07,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour08,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour09,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour10,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour11,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour12,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour13,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour14,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour15,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour16,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour17,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour18,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour19,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour20,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour21,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour22,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour23,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour24,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour01,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour02,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour03,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour04,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour05,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour06,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour07,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour08,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour09,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour10,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour11,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour12,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour13,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour14,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour15,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour16,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour17,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour18,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour19,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour20,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour21,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour22,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour23,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour24,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour01,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour02,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour03,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour04,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour05,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour06,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour07,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour08,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour09,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour10,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour11,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour12,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour13,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour14,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour15,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour16,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour17,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour18,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour19,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour20,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour21,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour22,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour23,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-07,Hour24,PES1,1200.0,1200.0,1200.0,1200.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour01,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour02,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour03,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour04,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour05,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour06,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour07,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour08,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour09,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour10,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour11,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour12,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour13,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour14,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour15,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour16,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour17,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour18,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour19,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour20,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour21,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour22,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour23,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-01,Hour24,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour01,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour02,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour03,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour04,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour05,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour06,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour07,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour08,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour09,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour10,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour11,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour12,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour13,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour14,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour15,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour16,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour17,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour18,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour19,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour20,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour21,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour22,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour23,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-02,Hour24,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour01,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour02,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour03,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour04,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour05,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour06,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour07,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour08,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour09,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour10,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour11,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour12,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour13,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour14,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour15,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour16,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour17,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour18,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour19,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour20,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour21,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour22,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour23,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-03,Hour24,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour01,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour02,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour03,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour04,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour05,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour06,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour07,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour08,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour09,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour10,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour11,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour12,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour13,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour14,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour15,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour16,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour17,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour18,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour19,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour20,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour21,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour22,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour23,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-04,Hour24,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour01,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour02,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour03,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour04,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour05,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour06,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour07,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour08,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour09,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour10,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour11,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour12,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour13,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour14,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour15,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour16,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour17,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour18,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour19,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour20,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour21,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour22,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour23,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-05,Hour24,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour01,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour02,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour03,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour04,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour05,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour06,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour07,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
2026-06-06,Hour08,PGUG,600.0,600.0,600.0,600.0,False,False,False,0.0,0.0,0.0,True,False
