Date,DemaSIN_GWh,DemaReal_GWh,Gene_GWh,ImpoEner_GWh,ExpoEner_GWh,diff_dema_real_vs_dema_sin_gwh,diff_dema_real_vs_dema_sin_rel,gene_plus_impo_minus_expo_gwh,diff_balance_vs_dema_sin_gwh,diff_balance_vs_dema_sin_rel,atypical_daily_closure
2025-02-26,233.93521086,230.13965463999997,230.70730902,3.1402446499999996,0.01346281,-3.7955562200000372,-0.016224818000021003,233.83409086,-0.10112000000000876,-0.00043225643385734117,False
2025-02-27,235.26061273,231.33128551,233.67439283,1.56464873,0.016938830000000002,-3.9293272200000047,-0.016702018983983307,235.22210273,-0.038510000000002265,-0.0001636908088996554,False
2025-02-28,233.59703487,229.81233249,230.06140549,3.459588,0.009778619999999998,-3.784702379999999,-0.016201842553807407,233.51121487,-0.08581999999998402,-0.0003673848002725893,False
2025-03-01,223.45069119,218.8981632,218.82178763,4.6081607799999995,0.00638722,-4.552527989999987,-0.020373747629757723,223.42356119,-0.027129999999999654,-0.00012141381105387154,False
2025-03-02,204.47978955,201.41699572,204.15225764,0.01053232,0.019810409999999997,-3.062793830000004,-0.01497846724480847,204.14297955,-0.3368099999999856,-0.0016471554511142915,False
2025-03-03,227.99110524999998,224.13693417,224.22890482,3.68396051,0.00510008,-3.854171079999986,-0.016904918618530128,227.90776524999998,-0.08333999999999264,-0.0003655405762808488,False
2025-03-04,232.87627806999998,228.91821690999998,227.01102884,5.7794783,0.0036990699999999996,-3.9580611599999997,-0.016996411969493308,232.78680806999998,-0.08947000000000571,-0.0003841954223139552,False
2025-03-05,233.90875831,230.65610096,233.81308316,0.05088695,0.0271218,-3.2526573499999927,-0.01390566720759227,233.83684831,-0.07191000000000258,-0.00030742756500250424,False
2025-03-06,233.37067818,229.79030906,233.21363694,0.00947378,0.04211254,-3.5803691200000003,-0.01534198361131917,233.18099818,-0.18968000000000984,-0.0008127842001372113,False
2025-03-07,234.6786766,230.78450485,234.67403030999998,0.00493153,0.02537524,-3.894171749999998,-0.016593632648770434,234.65358659999998,-0.02509000000000583,-0.00010691214201267501,False
2025-03-08,223.07137287999998,219.58495499999998,216.84683707,6.2210310799999995,0.0035752699999999998,-3.4864178800000047,-0.015629158663382162,223.06429287999998,-0.007080000000001974,-3.173872069999148e-05,False
2025-03-09,206.16033511999998,202.56941869999997,205.05410283,0.6025006199999999,0.01913833,-3.5909164200000134,-0.01741807616828836,205.63746512,-0.5228699999999833,-0.0025362298702882673,False
2025-03-10,231.57940011,228.14943678,227.52593599,4.03947665,0.005822529999999999,-3.4299633299999925,-0.014811176332483645,231.55959011000002,-0.019809999999978345,-8.554301457974506e-05,False
2025-03-11,234.56442164999999,230.74938053,230.84212639999998,3.69461139,0.0038661399999999997,-3.8150411199999894,-0.016264363935347862,234.53287164999998,-0.03155000000000996,-0.00013450462682310183,False
2025-03-12,233.26987000999998,229.63817702,227.44537434,5.59990646,0.0012507899999999999,-3.6316929899999764,-0.015568632973663895,233.04403001,-0.22583999999997673,-0.0009681490369514728,False
2025-03-13,234.6920385,233.1550633,233.66540049,3.27677192,2.35749391,-1.5369752000000005,-0.006548902169086578,234.5846785,-0.1073599999999999,-0.0004574505410842895,False
2025-03-14,234.61110644,229.92513318,231.26813324999998,2.96546056,0.01119737,-4.685973259999997,-0.019973364991560615,234.22239643999998,-0.3887100000000032,-0.0016568269332953036,False
2025-03-15,223.38789709999998,218.977757,220.38526521999998,2.4988078099999997,0.017545929999999998,-4.410140099999978,-0.019742072678296314,222.86652709999996,-0.5213700000000188,-0.0023339223242100113,False
2025-03-16,204.56238249999998,199.9277414,199.93730875999998,3.6703835899999997,0.00968985,-4.634641099999982,-0.0226563703617403,203.59800249999998,-0.9643800000000056,-0.004714356511759955,False
2025-03-17,230.21974766,226.4808344,227.13949859,3.00687086,0.013401789999999998,-3.738913260000004,-0.016240627913126797,230.13296766,-0.08678000000000452,-0.0003769442060555359,False
2025-03-18,230.68379833999998,227.22586368999998,229.87500676,0.79785316,0.02608158,-3.4579346499999986,-0.014989932864307278,230.64677833999997,-0.03702000000001249,-0.00016047941063225207,False
2025-03-19,232.71295124,229.27103789,230.04573699,2.63009419,0.00682994,-3.441913349999993,-0.014790381590968273,232.66900124,-0.04394999999999527,-0.00018885927820437053,False
2025-03-20,235.80993443999998,231.89661207999998,234.41196946,1.21946979,0.01255481,-3.913322359999995,-0.01659523959112804,235.61888444,-0.19104999999998995,-0.0008101863920775618,False
2025-03-21,236.44453636999998,233.16781519999998,235.52059870999997,0.87107633,0.01922867,-3.276721170000002,-0.013858307831111936,236.37244636999998,-0.07209000000000287,-0.0003048917987565292,False
2025-03-22,228.78317244999997,223.36959649,228.36122469,0.42845553,0.022467769999999998,-5.413575959999974,-0.023662474394540965,228.76721245000002,-0.015959999999950014,-6.97603754202597e-05,False
2025-03-23,208.62678202,205.25474823,208.61088071,0.01902404,0.02163273,-3.3720337900000175,-0.01616299574460559,208.60827202000002,-0.018509999999992033,-8.872302884975512e-05,False
2025-03-24,214.87745974,210.87357519,213.0406248,1.41122336,0.22685842,-4.003884550000009,-0.01863333899630365,214.22498973999998,-0.6524700000000223,-0.0030364748391455564,False
2025-03-25,238.81508612,234.88157839,235.95961248999998,2.75132282,0.01182919,-3.9335077300000023,-0.016470934872278086,238.69910612,-0.1159799999999791,-0.00048564771130790865,False
2025-03-26,239.52272133,235.68403905,238.72415259,0.71674349,0.19775474999999998,-3.8386822800000004,-0.016026380539954265,239.24314133,-0.27958000000000993,-0.001167237907316615,False
